date,year,month,day,city,station,PM2.5_ug_m3,PM10_ug_m3,SO2_ug_m3,NO2_ug_m3,CO_mg_m3,O3_ug_m3,AQI,predominant_pollutant,source
2024-04-27,2024,4,27,Mumbai,Industrial Area - Navi Mumbai,68,98,19.6,56.7,3.3,59.0,119,PM10,Synthetic multi-year data modeled on CPCB format
2024-04-28,2024,4,28,Mumbai,Industrial Area - Navi Mumbai,172,149,32.4,87.2,1.49,45.0,277,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-04-29,2024,4,29,Mumbai,Industrial Area - Navi Mumbai,206,105,6.0,80.6,0.51,98.0,319,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-04-30,2024,4,30,Mumbai,Industrial Area - Navi Mumbai,202,264,30.4,61.8,3.06,15.9,319,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-01,2024,5,1,Mumbai,Industrial Area - Navi Mumbai,65,320,9.4,111.4,3.26,111.6,146,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-02,2024,5,2,Mumbai,Industrial Area - Navi Mumbai,172,102,14.3,92.3,1.71,82.1,275,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-05-03,2024,5,3,Mumbai,Industrial Area - Navi Mumbai,73,245,5.6,147.8,1.46,37.6,163,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-04,2024,5,4,Mumbai,Industrial Area - Navi Mumbai,229,161,23.0,148.4,1.68,117.2,376,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-05-05,2024,5,5,Mumbai,Industrial Area - Navi Mumbai,164,302,5.1,128.0,2.78,102.0,289,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-06,2024,5,6,Mumbai,Industrial Area - Navi Mumbai,237,288,9.2,125.9,2.92,113.1,389,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-07,2024,5,7,Mumbai,Industrial Area - Navi Mumbai,227,204,12.2,129.6,3.28,94.9,370,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-05-08,2024,5,8,Mumbai,Industrial Area - Navi Mumbai,182,119,17.5,91.3,2.28,75.4,290,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-05-09,2024,5,9,Mumbai,Industrial Area - Navi Mumbai,159,259,26.4,104.2,1.9,20.9,271,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-10,2024,5,10,Mumbai,Industrial Area - Navi Mumbai,117,174,32.9,57.2,1.12,89.9,193,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-11,2024,5,11,Mumbai,Industrial Area - Navi Mumbai,212,214,23.6,120.1,1.0,103.8,347,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-12,2024,5,12,Mumbai,Industrial Area - Navi Mumbai,122,329,33.8,94.3,1.8,86.7,222,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-13,2024,5,13,Mumbai,Industrial Area - Navi Mumbai,62,134,19.6,102.3,0.43,79.7,126,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-14,2024,5,14,Mumbai,Industrial Area - Navi Mumbai,91,257,9.9,64.8,1.27,36.3,164,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-15,2024,5,15,Mumbai,Industrial Area - Navi Mumbai,160,251,16.3,78.8,1.39,103.1,265,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-16,2024,5,16,Mumbai,Industrial Area - Navi Mumbai,171,138,30.7,119.3,1.33,46.2,284,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-05-17,2024,5,17,Mumbai,Industrial Area - Navi Mumbai,164,349,7.6,44.0,1.73,88.7,267,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-18,2024,5,18,Mumbai,Industrial Area - Navi Mumbai,84,163,30.4,83.9,2.07,103.6,154,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-19,2024,5,19,Mumbai,Industrial Area - Navi Mumbai,178,341,15.2,95.9,0.86,64.0,301,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-20,2024,5,20,Mumbai,Industrial Area - Navi Mumbai,158,222,33.7,81.0,0.71,15.2,261,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-21,2024,5,21,Mumbai,Industrial Area - Navi Mumbai,128,321,19.0,30.1,3.36,93.5,210,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-22,2024,5,22,Mumbai,Industrial Area - Navi Mumbai,58,89,29.8,71.1,2.89,50.7,108,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-23,2024,5,23,Mumbai,Industrial Area - Navi Mumbai,107,140,29.0,84.1,0.42,49.6,184,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-24,2024,5,24,Mumbai,Industrial Area - Navi Mumbai,200,335,17.9,71.6,3.2,93.0,324,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-25,2024,5,25,Mumbai,Industrial Area - Navi Mumbai,176,322,5.6,143.9,3.43,49.5,312,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-26,2024,5,26,Mumbai,Industrial Area - Navi Mumbai,214,279,13.7,90.2,2.61,84.7,346,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-27,2024,5,27,Mumbai,Industrial Area - Navi Mumbai,113,101,35.0,33.5,0.7,47.5,175,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-05-28,2024,5,28,Mumbai,Industrial Area - Navi Mumbai,234,155,27.0,120.0,1.4,22.6,374,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-05-29,2024,5,29,Mumbai,Industrial Area - Navi Mumbai,201,335,33.8,100.8,1.7,12.6,335,PM10,Synthetic multi-year data modeled on CPCB format
2024-05-30,2024,5,30,Mumbai,Industrial Area - Navi Mumbai,248,116,10.3,107.8,1.34,82.6,387,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-05-31,2024,5,31,Mumbai,Industrial Area - Navi Mumbai,102,170,11.6,128.4,1.45,31.2,193,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-01,2024,6,1,Mumbai,Industrial Area - Navi Mumbai,104,168,9.1,33.8,1.82,12.8,167,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-02,2024,6,2,Mumbai,Industrial Area - Navi Mumbai,80,154,34.3,66.9,1.63,26.8,142,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-03,2024,6,3,Mumbai,Industrial Area - Navi Mumbai,148,348,27.7,112.7,0.35,69.8,265,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-04,2024,6,4,Mumbai,Industrial Area - Navi Mumbai,123,218,19.0,36.8,3.45,118.5,198,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-05,2024,6,5,Mumbai,Industrial Area - Navi Mumbai,66,145,35.0,43.6,2.07,32.6,115,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-06,2024,6,6,Mumbai,Industrial Area - Navi Mumbai,124,142,11.3,143.9,3.45,95.3,226,NO2,Synthetic multi-year data modeled on CPCB format
2024-06-07,2024,6,7,Mumbai,Industrial Area - Navi Mumbai,85,158,30.5,97.5,0.73,68.4,159,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-08,2024,6,8,Mumbai,Industrial Area - Navi Mumbai,241,95,19.7,36.6,2.64,85.2,355,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-06-09,2024,6,9,Mumbai,Industrial Area - Navi Mumbai,90,285,6.8,133.2,0.73,54.5,185,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-10,2024,6,10,Mumbai,Industrial Area - Navi Mumbai,72,338,20.7,116.0,0.84,57.8,159,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-11,2024,6,11,Mumbai,Industrial Area - Navi Mumbai,144,105,7.1,98.7,3.11,81.3,238,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-06-12,2024,6,12,Mumbai,Industrial Area - Navi Mumbai,142,291,15.3,138.1,2.74,109.4,260,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-13,2024,6,13,Mumbai,Industrial Area - Navi Mumbai,139,134,26.3,90.7,2.86,80.0,231,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-06-14,2024,6,14,Mumbai,Industrial Area - Navi Mumbai,149,192,11.8,141.7,1.81,15.1,264,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-15,2024,6,15,Mumbai,Industrial Area - Navi Mumbai,246,169,16.5,40.6,3.01,99.6,368,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-06-16,2024,6,16,Mumbai,Industrial Area - Navi Mumbai,207,207,24.6,99.7,3.19,35.0,334,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-06-17,2024,6,17,Mumbai,Industrial Area - Navi Mumbai,78,320,15.1,69.4,1.34,91.3,152,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-18,2024,6,18,Mumbai,Industrial Area - Navi Mumbai,89,132,18.5,53.4,1.32,50.8,149,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-19,2024,6,19,Mumbai,Industrial Area - Navi Mumbai,131,227,28.5,42.0,0.41,21.7,211,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-20,2024,6,20,Mumbai,Industrial Area - Navi Mumbai,238,335,17.9,132.5,2.62,58.3,396,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-21,2024,6,21,Mumbai,Industrial Area - Navi Mumbai,73,114,18.9,84.4,3.06,83.6,135,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-22,2024,6,22,Mumbai,Industrial Area - Navi Mumbai,150,308,8.2,39.1,1.96,29.5,243,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-23,2024,6,23,Mumbai,Industrial Area - Navi Mumbai,76,192,29.1,72.3,2.73,34.9,141,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-24,2024,6,24,Mumbai,Industrial Area - Navi Mumbai,101,80,6.4,131.1,0.3,111.5,186,NO2,Synthetic multi-year data modeled on CPCB format
2024-06-25,2024,6,25,Mumbai,Industrial Area - Navi Mumbai,44,312,29.2,67.0,2.6,24.2,103,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-26,2024,6,26,Mumbai,Industrial Area - Navi Mumbai,43,219,32.0,133.9,2.35,15.4,115,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-27,2024,6,27,Mumbai,Industrial Area - Navi Mumbai,143,320,31.3,62.4,2.23,83.4,241,PM10,Synthetic multi-year data modeled on CPCB format
2024-06-28,2024,6,28,Mumbai,Industrial Area - Navi Mumbai,151,135,31.6,52.3,1.25,92.7,236,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-06-29,2024,6,29,Mumbai,Industrial Area - Navi Mumbai,207,177,33.7,142.1,1.81,53.8,344,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-06-30,2024,6,30,Mumbai,Industrial Area - Navi Mumbai,199,257,10.8,107.0,3.49,67.4,328,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-01,2024,7,1,Mumbai,Industrial Area - Navi Mumbai,173,338,33.1,62.9,0.63,43.7,284,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-02,2024,7,2,Mumbai,Industrial Area - Navi Mumbai,233,218,19.1,25.5,2.63,108.4,349,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-07-03,2024,7,3,Mumbai,Industrial Area - Navi Mumbai,57,119,28.1,138.7,1.36,69.9,129,NO2,Synthetic multi-year data modeled on CPCB format
2024-07-04,2024,7,4,Mumbai,Industrial Area - Navi Mumbai,76,226,25.4,109.5,0.93,76.0,155,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-05,2024,7,5,Mumbai,Industrial Area - Navi Mumbai,248,130,13.6,140.6,1.14,63.9,398,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-07-06,2024,7,6,Mumbai,Industrial Area - Navi Mumbai,55,279,11.3,50.2,1.21,54.5,111,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-07,2024,7,7,Mumbai,Industrial Area - Navi Mumbai,43,84,16.0,102.2,2.2,92.6,96,NO2,Synthetic multi-year data modeled on CPCB format
2024-07-08,2024,7,8,Mumbai,Industrial Area - Navi Mumbai,117,318,18.5,47.8,1.94,39.0,200,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-09,2024,7,9,Mumbai,Industrial Area - Navi Mumbai,44,102,6.7,82.8,0.53,88.2,93,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-10,2024,7,10,Mumbai,Industrial Area - Navi Mumbai,196,306,10.1,130.9,3.28,94.0,335,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-11,2024,7,11,Mumbai,Industrial Area - Navi Mumbai,191,248,14.9,35.3,0.67,27.8,295,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-12,2024,7,12,Mumbai,Industrial Area - Navi Mumbai,111,119,9.2,75.4,2.06,41.4,186,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-13,2024,7,13,Mumbai,Industrial Area - Navi Mumbai,244,300,26.9,131.9,1.78,29.6,402,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-14,2024,7,14,Mumbai,Industrial Area - Navi Mumbai,170,171,16.1,26.1,0.75,82.2,257,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-15,2024,7,15,Mumbai,Industrial Area - Navi Mumbai,142,209,9.4,129.1,3.01,70.8,252,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-16,2024,7,16,Mumbai,Industrial Area - Navi Mumbai,58,86,24.4,89.5,2.15,19.1,114,NO2,Synthetic multi-year data modeled on CPCB format
2024-07-17,2024,7,17,Mumbai,Industrial Area - Navi Mumbai,126,290,28.3,119.5,0.68,12.2,232,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-18,2024,7,18,Mumbai,Industrial Area - Navi Mumbai,229,269,15.1,107.6,1.07,56.1,371,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-19,2024,7,19,Mumbai,Industrial Area - Navi Mumbai,248,275,22.0,51.3,0.65,102.0,381,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-20,2024,7,20,Mumbai,Industrial Area - Navi Mumbai,138,213,29.2,59.6,1.88,105.9,225,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-21,2024,7,21,Mumbai,Industrial Area - Navi Mumbai,245,199,29.9,75.4,3.05,74.8,379,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-07-22,2024,7,22,Mumbai,Industrial Area - Navi Mumbai,194,267,32.6,63.5,1.76,102.3,309,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-23,2024,7,23,Mumbai,Industrial Area - Navi Mumbai,174,305,10.5,130.0,0.95,69.8,303,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-24,2024,7,24,Mumbai,Industrial Area - Navi Mumbai,102,156,8.4,146.6,2.08,12.6,197,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-25,2024,7,25,Mumbai,Industrial Area - Navi Mumbai,170,127,31.4,129.6,1.99,98.4,285,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-07-26,2024,7,26,Mumbai,Industrial Area - Navi Mumbai,84,169,21.9,127.5,2.77,112.4,167,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-27,2024,7,27,Mumbai,Industrial Area - Navi Mumbai,44,322,19.7,37.3,2.94,71.3,95,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-28,2024,7,28,Mumbai,Industrial Area - Navi Mumbai,109,295,15.6,35.0,3.13,51.8,183,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-29,2024,7,29,Mumbai,Industrial Area - Navi Mumbai,71,209,10.1,73.2,0.45,94.4,135,PM10,Synthetic multi-year data modeled on CPCB format
2024-07-30,2024,7,30,Mumbai,Industrial Area - Navi Mumbai,155,102,19.8,144.1,2.09,103.9,267,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-07-31,2024,7,31,Mumbai,Industrial Area - Navi Mumbai,139,154,23.9,149.4,1.81,110.4,250,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-01,2024,8,1,Mumbai,Industrial Area - Navi Mumbai,176,206,28.9,65.9,2.95,62.6,280,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-02,2024,8,2,Mumbai,Industrial Area - Navi Mumbai,182,84,8.2,33.9,2.4,27.8,270,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-08-03,2024,8,3,Mumbai,Industrial Area - Navi Mumbai,223,310,7.5,63.6,1.1,41.7,352,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-04,2024,8,4,Mumbai,Industrial Area - Navi Mumbai,43,283,34.3,44.7,1.53,10.1,93,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-05,2024,8,5,Mumbai,Industrial Area - Navi Mumbai,218,147,32.3,29.4,0.57,112.0,324,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-08-06,2024,8,6,Mumbai,Industrial Area - Navi Mumbai,79,344,27.3,65.7,3.06,100.4,154,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-07,2024,8,7,Mumbai,Industrial Area - Navi Mumbai,195,95,30.3,38.9,2.7,20.2,291,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-08-08,2024,8,8,Mumbai,Industrial Area - Navi Mumbai,238,236,14.0,71.7,1.95,103.3,371,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-08-09,2024,8,9,Mumbai,Industrial Area - Navi Mumbai,220,320,28.1,149.5,2.07,87.8,375,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-10,2024,8,10,Mumbai,Industrial Area - Navi Mumbai,129,345,19.5,83.4,1.22,37.3,229,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-11,2024,8,11,Mumbai,Industrial Area - Navi Mumbai,57,155,33.9,56.2,1.3,101.8,107,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-12,2024,8,12,Mumbai,Industrial Area - Navi Mumbai,116,131,5.3,72.1,1.95,64.4,193,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-13,2024,8,13,Mumbai,Industrial Area - Navi Mumbai,202,132,16.0,92.6,3.22,88.8,319,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-08-14,2024,8,14,Mumbai,Industrial Area - Navi Mumbai,175,149,15.0,132.7,3.1,91.0,295,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-08-15,2024,8,15,Mumbai,Industrial Area - Navi Mumbai,176,202,23.6,33.2,1.87,104.6,270,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-16,2024,8,16,Mumbai,Industrial Area - Navi Mumbai,119,210,21.5,65.8,0.93,79.8,201,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-17,2024,8,17,Mumbai,Industrial Area - Navi Mumbai,173,278,32.6,82.8,3.22,38.6,286,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-18,2024,8,18,Mumbai,Industrial Area - Navi Mumbai,46,307,34.9,35.8,1.62,119.6,96,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-19,2024,8,19,Mumbai,Industrial Area - Navi Mumbai,172,150,22.9,129.9,2.07,28.1,290,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-08-20,2024,8,20,Mumbai,Industrial Area - Navi Mumbai,200,124,11.0,94.7,1.41,15.6,317,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-08-21,2024,8,21,Mumbai,Industrial Area - Navi Mumbai,142,332,12.3,59.1,3.31,110.6,239,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-22,2024,8,22,Mumbai,Industrial Area - Navi Mumbai,77,338,29.4,101.1,0.53,105.9,161,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-23,2024,8,23,Mumbai,Industrial Area - Navi Mumbai,90,282,30.0,78.9,3.45,66.2,169,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-24,2024,8,24,Mumbai,Industrial Area - Navi Mumbai,97,239,17.0,56.9,1.98,26.2,169,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-25,2024,8,25,Mumbai,Industrial Area - Navi Mumbai,48,98,34.3,37.8,2.29,87.0,85,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-26,2024,8,26,Mumbai,Industrial Area - Navi Mumbai,209,102,10.0,37.8,3.44,21.0,311,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-08-27,2024,8,27,Mumbai,Industrial Area - Navi Mumbai,186,322,31.2,72.2,3.4,75.0,304,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-28,2024,8,28,Mumbai,Industrial Area - Navi Mumbai,133,85,9.0,103.5,2.78,108.3,223,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-08-29,2024,8,29,Mumbai,Industrial Area - Navi Mumbai,87,100,28.8,82.4,2.98,48.0,153,PM10,Synthetic multi-year data modeled on CPCB format
2024-08-30,2024,8,30,Mumbai,Industrial Area - Navi Mumbai,211,205,5.8,73.1,0.45,46.6,331,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-08-31,2024,8,31,Mumbai,Industrial Area - Navi Mumbai,64,135,6.4,141.4,1.76,36.2,141,NO2,Synthetic multi-year data modeled on CPCB format
2024-09-01,2024,9,1,Mumbai,Industrial Area - Navi Mumbai,150,290,14.0,77.0,1.46,92.2,253,PM10,Synthetic multi-year data modeled on CPCB format
2024-09-02,2024,9,2,Mumbai,Industrial Area - Navi Mumbai,179,334,27.3,145.7,0.56,58.5,317,PM10,Synthetic multi-year data modeled on CPCB format
2024-09-03,2024,9,3,Mumbai,Industrial Area - Navi Mumbai,50,307,29.4,102.1,3.04,26.4,122,PM10,Synthetic multi-year data modeled on CPCB format
2024-09-04,2024,9,4,Mumbai,Industrial Area - Navi Mumbai,159,115,9.8,122.5,3.46,38.9,267,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-09-05,2024,9,5,Mumbai,Industrial Area - Navi Mumbai,207,177,30.8,52.0,2.11,20.7,317,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-09-06,2024,9,6,Mumbai,Industrial Area - Navi Mumbai,219,344,33.1,39.4,0.57,77.4,342,PM10,Synthetic multi-year data modeled on CPCB format
2024-09-07,2024,9,7,Mumbai,Industrial Area - Navi Mumbai,173,223,9.8,59.0,0.45,21.1,275,PM10,Synthetic multi-year data modeled on CPCB format
2024-09-08,2024,9,8,Mumbai,Industrial Area - Navi Mumbai,73,252,30.1,137.7,2.77,55.1,161,PM10,Synthetic multi-year data modeled on CPCB format
2024-09-09,2024,9,9,Mumbai,Industrial Area - Navi Mumbai,141,99,9.6,107.2,2.61,84.0,236,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-09-10,2024,9,10,Mumbai,Industrial Area - Navi Mumbai,123,325,32.2,42.0,1.44,104.9,207,PM10,Synthetic multi-year data modeled on CPCB format
2024-09-11,2024,9,11,Mumbai,Industrial Area - Navi Mumbai,143,103,17.4,25.2,2.65,57.8,214,PM2.5,Synthetic multi-year data modeled on CPCB format
2024-09-12,2024,9,12,Mumbai,Industrial Area - Navi Mumbai,145,295,9.2,90.2,1.93,119.6,250,PM10,Synthetic multi-year data modeled on CPCB format
2024-09-13,2024,9,13,Mumbai,Industrial Area - Navi Mumbai,174,301,26.5,120.4,1.43,78.5,300,PM10,Synthetic multi-year data modeled on CPCB format
2024-09-14,2024,9,14,Mumbai,Industrial Area - Navi Mumbai,153,337,15.2,54.3,1.9,87.3,254,PM10,Synthetic multi-year data modeled on CPCB format
2024-09-15,2024,9,15,Mumbai,Industrial Area - Navi Mumbai,101,246,12.2,132.4,3.16,28.7,198,PM10,Synthetic multi-year data modeled on CPCB format
2024-09-16,2024,9,16,Mumbai,Industrial Area - Navi Mumbai,67,263,32.9,142.8,3.47,26.9,155,PM10,Synthetic multi-year data modeled on CPCB format
2024-09-17,2024,9,17,Mumbai,Industrial Area - Navi Mumbai,171,220,31.4,149.1,2.53,62.6,299,PM10,Synthetic multi-year data modeled on CPCB format
2024-09-18,2024,9,18,Mumbai,Industrial Area - Navi Mumbai,135,110,13.9,70.6,1.67,52.7,217,PM2.5,Synthetic multi-year data modeled on CPCB format
